index,breadth_above_sma_50,market_vol_regime,btc_trend_slope
2025-05-18 03:00:00+00:00,7.948717948717948,low,18.387180451126174
2025-05-18 04:00:00+00:00,10.512820512820513,low,26.93721804511029
2025-05-18 05:00:00+00:00,52.56410256410257,low,31.422473684209752
2025-05-18 06:00:00+00:00,28.205128205128204,low,31.959413533832407
2025-05-18 07:00:00+00:00,64.61538461538461,low,39.82336842104868
2025-05-18 08:00:00+00:00,87.43589743589743,low,45.150578947364785
2025-05-18 09:00:00+00:00,74.35897435897436,low,44.98020300751468
2025-05-18 10:00:00+00:00,77.43589743589745,low,49.40279699247732
2025-05-18 11:00:00+00:00,61.02564102564103,low,48.99545112781679
2025-05-18 12:00:00+00:00,79.23076923076923,low,49.26153383458424
2025-05-18 13:00:00+00:00,94.35897435897435,low,62.4887443609009
2025-05-18 14:00:00+00:00,95.38461538461539,low,78.61930827067448
2025-05-18 15:00:00+00:00,96.66666666666667,low,97.55094736842013
2025-05-18 16:00:00+00:00,96.15384615384616,low,120.65072180450919
2025-05-18 17:00:00+00:00,83.07692307692308,medium,123.96015037593797
2025-05-18 18:00:00+00:00,57.179487179487175,medium,116.6781879699215
2025-05-18 19:00:00+00:00,16.153846153846153,medium,99.92818796992412
2025-05-18 20:00:00+00:00,24.871794871794872,medium,88.49926315789313
2025-05-18 21:00:00+00:00,51.28205128205128,medium,75.8081278195473
2025-05-18 22:00:00+00:00,85.8974358974359,high,88.19090977443409
2025-05-18 23:00:00+00:00,93.58974358974359,high,103.40319548872017
2025-05-19 00:00:00+00:00,73.58974358974359,high,97.75395488721388
2025-05-19 01:00:00+00:00,55.38461538461539,high,90.99791729322925
2025-05-19 02:00:00+00:00,24.871794871794872,high,73.47696992480954
2025-05-19 03:00:00+00:00,13.846153846153847,high,46.3493684210518
2025-05-19 04:00:00+00:00,6.666666666666667,high,10.963616541351056
2025-05-19 05:00:00+00:00,9.487179487179487,high,-23.32497744361018
2025-05-19 06:00:00+00:00,5.128205128205128,high,-68.3115563909802
2025-05-19 07:00:00+00:00,10.512820512820513,high,-97.1601954887231
2025-05-19 08:00:00+00:00,8.461538461538462,high,-122.8401127819564
2025-05-19 09:00:00+00:00,6.666666666666667,high,-137.28293233083028
2025-05-19 10:00:00+00:00,7.179487179487179,high,-142.9054060150386
2025-05-19 11:00:00+00:00,7.179487179487179,high,-140.40091729323532
2025-05-19 12:00:00+00:00,6.153846153846154,high,-136.15803759398673
2025-05-19 13:00:00+00:00,10.512820512820513,high,-130.81964661654436
2025-05-19 14:00:00+00:00,17.94871794871795,high,-113.73760902255603
2025-05-19 15:00:00+00:00,27.17948717948718,high,-99.54816541353493
2025-05-19 16:00:00+00:00,64.35897435897436,high,-75.90280451128119
2025-05-19 17:00:00+00:00,59.48717948717949,high,-51.856812030075375
2025-05-19 18:00:00+00:00,30.76923076923077,high,-10.620180451130024
2025-05-19 19:00:00+00:00,48.205128205128204,high,51.205383458643524
